"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"C5H884",6.96432381855966,4.55359634290439,2.14286886724913,0.803575825218422,0.535717216812281,2.14286886724913,2.41072747565527,7.76789964377808,0.803575825218422,6.16074799334124,12.8572132034948,2.14286886724913,2.14286886724913,5.35717216812281,4.55359634290439,4.55359634290439,4.55359634290439,1.60715165043684,3.48216190927983,5.89288938493509,0.0235491249983396,0.0213828971905354,0.022879152453845,0.0201226924453824,0.0228545263139375,0.0229946313856022,0.0228522609090206,0.0227546804934212,0.0228171058214573,0.024202861252913,0.0247806833927764,0.0232318267438354,0.0245261315321524,0.0250328591153008,0.0239190023453325,0.0259240723568445,0.0254245476173842,0.027161347215862,0.0263945457119682,0.0264430998435881,0.0273306475434005,0.0236815927384388,0.0271036562032661,0.0255034592089979,0.0250251602769572,0.0249475203464949,0.0231445142547832,0.0256864059565741,0.0249835321286578,0.02548685379679
"O59814",5.57153581388078,4.5585293022661,2.27926465113305,1.7727613953257,2.53251627903672,2.27926465113305,1.01300651161469,5.57153581388078,1.7727613953257,5.57153581388078,8.1040520929175,1.26625813951836,2.27926465113305,5.31828418597711,3.54552279065141,2.53251627903672,3.54552279065141,3.03901953484406,4.81178093016977,4.5585293022661,0.0233066810037043,0.0223340862074119,0.0235997642374767,0.0214621655926423,0.021913813239177,0.024042904806441,0.0231665780112101,0.0234484213580955,0.02551093581324,0.02487425140119,0.0252716885279478,0.0229908439184298,0.0237271463140318,0.0238894700882996,0.0244676682968822,0.0254410198837083,0.024878750183251,0.0270507644548707,0.0284674109444225,0.0255438422102915,0.0257659150841985,0.0240243232451007,0.027487369037733,0.0283498484209991,0.0263037750824651,0.0270353617841576,0.02507978023698,0.026226800671602,0.0246378114001442,0.0264491806402237
"Q1ERH8",12.3906713653975,5.23161679872337,2.75348252564388,1.92743776795071,0.550696505128776,3.30417903077265,1.92743776795071,9.36184058718919,1.37674126282194,12.1153231128331,14.8688056384769,2.2027860205151,4.68092029359459,9.0864923346248,7.43440281923847,9.0864923346248,7.15905456667408,3.85487553590143,4.68092029359459,8.81114408206041,0.0236938521338971,0.0236236497827258,0.0230814311742876,0.0225972821236471,0.0231482336043624,0.0232281118887729,0.022668410746891,0.0233168027672062,0.0246887314424295,0.0247424321696705,0.0241207714618861,0.024417288882986,0.0240342618256796,0.0243338415925284,0.0244380489379878,0.0246112289567363,0.0235653277651394,0.025206676785701,0.025096416326643,0.0242026447964785,0.0248220073248676,0.0253352097405205,0.0253196046953454,0.0248428162020171,0.023609748767654,0.0239417868702889,0.0241607168931165,0.0242422315548275,0.0234896184429263,0.0260725617783922
"B4HNS0",11.1086649594833,6.66519897568999,4.16574935980624,4.16574935980624,2.49944961588374,6.3874823517029,4.16574935980624,12.4972480794187,1.11086649594833,9.7200818395479,16.1075641912508,4.44346598379332,4.44346598379332,9.44236521556081,6.3874823517029,8.33149871961248,7.77606547163832,2.22173299189666,2.77716623987083,10.8309483354962,0.0233175861377883,0.0243691827928823,0.0222738612169098,0.0230271297035391,0.0226573622630647,0.0246161640154528,0.0227533732932006,0.0243626963663779,0.0246647909773782,0.0242408138187695,0.0233023768620892,0.0229394997745891,0.0243453763939282,0.0218479213001967,0.0254105688098101,0.0233863274812061,0.0236203376867667,0.025496697213496,0.0254606576811125,0.0252212756259305,0.0242622694764697,0.0254956933517511,0.0238413221955586,0.0250348388220953,0.0252106195641788,0.0254014517064608,0.0233152273497632,0.0240900356414524,0.0239963732403028,0.0243215452503963
"A0A161CLJ6",7.7445302139091,4.00579148995298,1.60231659598119,1.06821106398746,0.534105531993731,1.86936936197806,1.33526382998433,5.07400255394044,0.801158297990596,8.27863574590283,10.4150578738778,1.60231659598119,2.93758042596552,4.80694978794358,5.07400255394044,5.07400255394044,4.00579148995298,2.93758042596552,3.47168595795925,4.27284425594985,0.0239051462280444,0.0235164780934171,0.0228501599728403,0.0226499536721493,0.0237980236098751,0.0231772714655083,0.0230277879315567,0.0228783145758958,0.0250412211013026,0.0239517308541199,0.0229944497331507,0.0248113111450007,0.0240931423998001,0.0239646163842703,0.02431381370671,0.0247861206322241,0.0239742257117884,0.0258261988706591,0.0253818857192772,0.0252620139222866,0.0253118484128618,0.0262936912223475,0.0262341244715733,0.0253100432925974,0.0242505696696812,0.0249900293432933,0.0246152523393633,0.0244398720302889,0.0248788491776141,0.0264190883136372
"Q6FRT5",6.8201696984471,3.78898316580394,0.757796633160789,1.01039551088105,2.27338989948237,3.28378541036342,0.757796633160789,4.29418092124447,1.01039551088105,5.80977418756605,9.34615847564973,3.28378541036342,1.26299438860131,9.09355959792946,3.03118653264315,2.77858765492289,2.77858765492289,2.0207910217621,3.28378541036342,4.29418092124447,0.0240441685864744,0.0235662770991807,0.0241814819395395,0.0230021837807068,0.0217768440348115,0.023881554457516,0.0233206208388246,0.0241943990604901,0.0242599256824933,0.023032441108372,0.02422558941803,0.0242562470712379,0.0250464887950896,0.0246115169271327,0.0236604215569272,0.025571201371939,0.0241154652451753,0.0255184019267508,0.0262758248504749,0.0255882832369389,0.027417772445461,0.0241705979397381,0.0278447270320709,0.0270303048773607,0.0253742944576083,0.0268537572104759,0.0245662191501329,0.0263834372276607,0.0266135971849929,0.0270170777661307
"B4MYA4",9.67942506295779,6.36076504137226,3.87177002518312,4.7014350305795,1.93588501259156,5.25454503417709,3.87177002518312,12.1684200791469,0.276555001798794,11.0622000719518,15.2105250989337,4.14832502698191,4.7014350305795,8.29665005396382,6.08421003957347,8.84976005756141,8.57320505576261,2.48899501618915,3.59521502338432,9.95598006475658,0.0228488554687507,0.0235464760287874,0.022820514312523,0.0224965228225721,0.0225013769999484,0.0246201757275914,0.0227127093529115,0.024075835390645,0.0242627363127233,0.0243959703572545,0.0240343806604338,0.0224230624963175,0.0243729208459846,0.0224970164345965,0.0251823553510618,0.0234966187413589,0.0237265293321827,0.0261308439627379,0.0251857255396162,0.0258776987650546,0.0253274405116334,0.0247199029790962,0.0240134427590219,0.0253773264872285,0.025261776366986,0.0256047039588264,0.0242165363460806,0.0243187661114612,0.0230163452126205,0.0243804325651993
"S0AU91",6.55247116394307,3.82227484563346,2.45717668647865,0.819058895492883,0.546039263661922,2.18415705464769,2.73019631830961,9.00964785042172,0.819058895492883,6.55247116394307,10.1017263777456,2.45717668647865,3.82227484563346,7.91756932309787,7.09851042760499,4.9143533729573,4.09529447746442,1.91113742281673,3.27623558197153,5.73341226845018,0.0227162098509722,0.0238681210961832,0.0224184180236002,0.0210058850492697,0.0238722856962949,0.0252056021082149,0.0216263584323157,0.0232984670997354,0.0238443740160049,0.0242363812448109,0.0240509810243912,0.0241442403142267,0.0261227345563978,0.0239292941121761,0.0247571499960406,0.0239708450239924,0.0252710196604846,0.0240751459269113,0.025006450034026,0.0245332187679539,0.0257286619472567,0.0252419057204031,0.0259821272136425,0.0254854990162221,0.0244928022061547,0.0245501770929325,0.0236830444603079,0.0248248594945114,0.0247332478395227,0.0243048611440829
"Q291H8",10.9294072526869,6.72578907857653,3.92337696250297,4.20361817411033,1.96168848125149,6.44554786696917,4.76410059732504,12.0503720991163,1.40120605803678,10.3689248294721,15.1330254267972,4.48385938571768,5.0443418089324,8.96771877143537,6.72578907857653,10.3689248294721,7.84675392500595,2.24192969285884,2.80241211607355,9.80844240625743,0.0229397744890676,0.0239181738194002,0.0227291904466361,0.0223658246883578,0.0227791343060658,0.0245309351970901,0.0222033367607145,0.0245229969297952,0.0241141330405019,0.0242462287583491,0.0242046787508073,0.022959018529831,0.0245134932713626,0.0219880013192538,0.0249857203636585,0.0238677662997776,0.023503110855291,0.0255420726836516,0.0257566584738441,0.0250997813467835,0.0239910426665415,0.0255418507148945,0.0237110649845698,0.0246999557704151,0.025395564467129,0.0253578531092218,0.023201367977407,0.0237381055893799,0.0232972355941316,0.0240547171887151
"B4GAP7",10.9294072526869,6.72578907857653,3.92337696250297,4.20361817411033,1.96168848125149,6.44554786696917,4.76410059732504,12.0503720991163,1.40120605803678,10.3689248294721,15.1330254267972,4.48385938571768,5.0443418089324,8.96771877143537,6.72578907857653,10.3689248294721,7.84675392500595,2.24192969285884,2.80241211607355,9.80844240625743,0.0229397744890676,0.0239181738194002,0.0227291904466361,0.0223658246883578,0.0227791343060658,0.0245309351970901,0.0222033367607145,0.0245229969297952,0.0241141330405019,0.0242462287583491,0.0242046787508073,0.022959018529831,0.0245134932713626,0.0219880013192538,0.0249857203636585,0.0238677662997776,0.023503110855291,0.0255420726836516,0.0257566584738441,0.0250997813467835,0.0239910426665415,0.0255418507148945,0.0237110649845698,0.0246999557704151,0.025395564467129,0.0253578531092218,0.023201367977407,0.0237381055893799,0.0232972355941316,0.0240547171887151
